
*******************************************************************************************
Iteracion NumIndividuos MejorFitness MejorGenotipo PeorFitness PeorGenotipo MediaFitness 
2017_06_13_19_05_23

00,11,4.049062500000001,12.281249999999998,8.66555113636364
01,11,4.049062500000001,15.185874999999998,8.736892045454546
02,11,4.049062500000001,11.016,8.014267045454547
03,11,4.049062500000001,11.016,8.014267045454547
04,11,4.049062500000001,9.677375,7.594062500000001
05,11,4.049062500000001,17.1231875,8.425437500000001
06,11,4.049062500000001,35.181000000000004,10.29302840909091
07,11,4.049062500000001,20.62375,9.516619318181819
08,11,4.049062500000001,9.48,6.782278409090909
09,11,4.049062500000001,9.27075,6.320914772727274
10,11,4.049062500000001,9.27075,6.320914772727274
11,11,4.049062500000001,9.27075,6.139369318181818
12,11,4.049062500000001,9.27075,6.139369318181818
13,11,4.049062500000001,7.887249999999999,5.670755681818181
14,11,4.049062500000001,27.3529375,8.504039772727273
15,11,4.049062500000001,18.143937499999996,6.9474943181818185
16,11,4.049062500000001,10.2309375,5.795977272727272
17,11,4.049062500000001,10.2309375,5.720568181818181
18,11,4.049062500000001,6.3934999999999995,5.350982954545454
19,11,4.049062500000001,6.165500000000001,5.094596590909091
20,11,4.049062500000001,5.97225,4.808164772727273
21,11,4.049062500000001,5.97225,4.808164772727273
22,11,4.049062500000001,5.97225,4.808164772727273
23,11,4.049062500000001,5.97225,4.808164772727273
24,11,4.049062500000001,5.97225,4.808164772727273
25,11,4.049062500000001,5.932499999999998,4.838028409090908
26,11,4.049062500000001,5.932499999999998,4.8276875
27,11,4.049062500000001,5.818749999999999,4.6888238636363635
28,11,4.049062500000001,5.818749999999999,4.6888238636363635
29,11,4.049062500000001,5.818749999999999,4.6888238636363635
30,11,4.049062500000001,5.47725,4.590505681818181
31,11,4.049062500000001,5.4375,4.506323863636364
32,11,4.049062500000001,4.7372499999999995,4.442664772727273
33,11,4.049062500000001,4.7372499999999995,4.422278409090908
34,11,4.049062500000001,4.7372499999999995,4.422278409090908
35,11,4.049062500000001,4.7372499999999995,4.411278409090908
36,11,3.4000000000000004,6.192249999999999,4.432982954545454
37,11,3.4000000000000004,4.551249999999999,4.195221590909091
38,11,3.4000000000000004,4.551249999999999,4.195221590909091
39,11,3.4000000000000004,4.551249999999999,4.195221590909091
40,11,3.4000000000000004,5.47725,4.1370625
41,11,3.4000000000000004,5.47725,4.1370625
42,11,3.4000000000000004,5.47725,4.1380170454545455
43,11,3.4000000000000004,4.4155,3.949176136363637
44,11,3.4000000000000004,4.4155,3.949176136363637
45,11,3.0104999999999995,5.3365,3.852119318181818
46,11,3.0104999999999995,5.3365,3.852119318181818
47,11,3.0104999999999995,4.36775,3.651005681818181
48,11,3.0104999999999995,4.307499999999999,3.5769715909090904
49,11,3.0104999999999995,4.307499999999999,3.5769715909090904
50,11,2.7573749999999997,4.29125,3.450085227272727
51,11,2.7573749999999997,4.049062500000001,3.4195056818181815
52,11,2.6923749999999997,4.286,3.3262727272727273
53,11,1.8617499999999998,3.59425,3.1737272727272723
54,11,1.8617499999999998,3.5768750000000002,3.0371931818181817
55,11,1.8617499999999998,3.580125,3.037488636363636
56,11,1.8617499999999998,3.553375,3.0341477272727264
57,11,1.8617499999999998,3.5433749999999997,2.984147727272727
58,11,1.8617499999999998,3.4000000000000004,2.9060454545454544
59,11,1.8617499999999998,3.194,2.7654886363636364
60,11,1.8617499999999998,3.4596249999999995,2.820125
61,11,1.8617499999999998,3.4596249999999995,2.7344090909090912
62,11,1.8617499999999998,3.0033749999999992,2.62375
63,11,1.8617499999999998,3.1242499999999995,2.6347386363636365
64,11,1.8617499999999998,3.1698749999999998,2.6388863636363635
65,11,1.8617499999999998,3.4198749999999998,2.690534090909091
66,11,1.8617499999999998,3.4198749999999998,2.690534090909091
67,11,1.8617499999999998,3.4198749999999998,2.690534090909091
68,11,1.8617499999999998,3.0104999999999995,2.630306818181818
69,11,1.8617499999999998,2.9117499999999996,2.5854204545454547
70,11,1.8617499999999998,2.9117499999999996,2.5854204545454547
71,11,1.8617499999999998,3.0602499999999995,2.5989204545454543
72,11,1.8617499999999998,2.7573749999999997,2.554511363636364
73,11,1.8617499999999998,3.5433749999999997,2.658238636363636
74,11,1.8617499999999998,3.3296249999999996,2.6181818181818177
75,11,1.8617499999999998,3.837875,2.6643863636363636
76,11,1.8617499999999998,3.954875,2.7229545454545456
77,11,1.8617499999999998,3.2196249999999997,2.6083863636363636
78,11,1.8617499999999998,4.119000000000001,2.6901477272727274
79,11,1.8617499999999998,3.2196249999999997,2.647443181818182
80,11,1.8617499999999998,3.1242499999999995,2.600625
81,11,1.8617499999999998,2.9117499999999996,2.581306818181818
82,11,1.8617499999999998,3.0651249999999997,2.5952499999999996
83,11,1.8617499999999998,2.8645625,2.501960227272727
84,11,1.8617499999999998,3.6609999999999996,2.574363636363636
85,11,1.8617499999999998,3.6609999999999996,2.574363636363636
86,11,1.8617499999999998,3.6609999999999996,2.574363636363636
87,11,1.8617499999999998,2.704625,2.4874204545454544
88,11,1.8617499999999998,3.9208749999999997,2.6100681818181815
89,11,1.8617499999999998,3.3296249999999996,2.5848863636363633
90,11,1.8617499999999998,3.4225,2.6013522727272727
91,11,1.8617499999999998,3.0966249999999995,2.5674999999999994
92,11,1.8617499999999998,3.1749374999999995,2.5746193181818176
93,11,1.8617499999999998,3.0542499999999997,2.506369318181818
94,11,1.8617499999999998,2.9117499999999996,2.493414772727272
95,11,1.8617499999999998,3.2898749999999994,2.5277897727272727
96,11,1.8617499999999998,2.7573749999999997,2.479380681818182
